Note,Time On (s),Time Off (s)
61,78.714207,78.857064
68,78.857064,79.285635
63,78.857064,79.285635
68,79.285635,79.571349
63,79.285635,79.571349
68,79.571349,79.714206
63,79.571349,79.714206
63,79.714206,80.142777
67,79.714206,80.142777
67,80.142777,80.428491
63,80.142777,80.428491
63,80.428491,80.571348
64,80.571348,80.99991899999999
60,80.571348,80.99991899999999
64,80.99991899999999,81.285633
60,80.99991899999999,81.285633
60,81.285633,81.42849
64,81.42849,81.857061
60,81.42849,81.857061
64,81.857061,82.142775
60,81.857061,82.142775
60,82.142775,82.28563199999999
64,82.28563199999999,82.714203
60,82.28563199999999,82.714203
64,82.714203,82.999917
60,82.714203,82.999917
60,82.999917,83.14277399999999
64,83.14277399999999,83.571345
60,83.14277399999999,83.571345
64,83.571345,83.85705899999999
60,83.571345,83.85705899999999
60,83.85705899999999,83.999916
68,83.999916,84.428487
60,83.999916,84.428487
65,83.999916,84.428487
60,84.428487,84.71420099999999
65,84.428487,84.71420099999999
68,84.428487,84.71420099999999
60,84.71420099999999,84.857058
65,84.71420099999999,84.857058
61,84.857058,85.285629
65,84.857058,85.285629
61,85.285629,85.571343
65,85.285629,85.571343
61,85.571343,85.7142
68,85.7142,86.142771
63,85.7142,86.142771
68,86.142771,86.42848500000001
63,86.142771,86.42848500000001
68,86.42848500000001,86.571342
63,86.42848500000001,86.571342
63,86.571342,86.99991299999999
67,86.571342,86.99991299999999
67,86.99991299999999,87.28562699999999
63,86.99991299999999,87.28562699999999
63,87.28562699999999,87.42848399999998
68,87.42848399999998,87.857055
60,87.42848399999998,87.857055
65,87.42848399999998,87.857055
60,87.857055,88.14276899999999
65,87.857055,88.14276899999999
68,87.857055,88.14276899999999
60,88.14276899999999,88.285626
65,88.14276899999999,88.285626
61,88.285626,88.714197
65,88.285626,88.714197
65,88.714197,88.999911
61,88.714197,88.999911
61,88.999911,89.14276799999999
63,89.14276799999999,89.57133900000001
68,89.14276799999999,89.57133900000001
68,89.57133900000001,89.857053
63,89.57133900000001,89.857053
63,89.857053,89.99991
68,89.857053,89.99991
63,89.99991,90.42848099999999
60,89.99991,90.42848099999999
63,90.42848099999999,90.714195
60,90.42848099999999,90.714195
60,90.714195,90.857052
68,90.857052,91.28562299999999
60,90.857052,91.28562299999999
65,90.857052,91.28562299999999
60,91.28562299999999,91.57133699999999
65,91.28562299999999,91.57133699999999
68,91.28562299999999,91.57133699999999
60,91.57133699999999,91.714194
65,91.57133699999999,91.714194
61,91.714194,92.142765
65,91.714194,92.142765
61,92.142765,92.428479
65,92.142765,92.428479
61,92.428479,92.57133599999999
68,92.57133599999999,92.999907
63,92.57133599999999,92.999907
68,92.999907,93.28562099999999
63,92.999907,93.28562099999999
68,93.28562099999999,93.428478
63,93.28562099999999,93.428478
63,93.428478,93.857049
67,93.428478,93.857049
67,93.857049,94.142763
63,93.857049,94.142763
63,94.142763,94.28562
60,94.28562,94.71419099999999
64,94.28562,94.71419099999999
60,94.71419099999999,94.999905
64,94.71419099999999,94.999905
60,94.999905,95.142762
60,95.142762,95.571333
64,95.142762,95.571333
60,95.571333,95.85704700000001
64,95.571333,95.85704700000001
60,95.85704700000001,95.999904
60,95.999904,96.42847499999999
64,95.999904,96.42847499999999
64,96.42847499999999,96.71418899999999
60,96.42847499999999,96.71418899999999
60,96.71418899999999,96.85704599999998
64,96.85704599999998,97.285617
60,96.85704599999998,97.285617
64,97.285617,97.57133099999999
60,97.285617,97.57133099999999
60,97.57133099999999,97.714188
68,202.285512,202.714083
60,202.285512,202.714083
65,202.285512,202.714083
65,202.714083,203.142654
60,202.714083,203.142654
68,202.714083,203.142654
65,203.142654,203.571225
60,203.142654,203.571225
68,203.142654,203.571225
68,203.571225,203.85693899999998
65,203.571225,203.85693899999998
60,203.571225,203.85693899999998
60,203.85693899999998,203.99979599999998
65,203.85693899999998,203.99979599999998
65,203.99979599999998,204.42836699999998
61,203.99979599999998,204.42836699999998
61,204.42836699999998,204.85693799999999
65,204.42836699999998,204.85693799999999
61,204.85693799999999,205.28550899999996
65,204.85693799999999,205.28550899999996
65,205.28550899999996,205.571223
61,205.28550899999996,205.571223
61,205.571223,205.71408
63,205.71408,206.142651
68,205.71408,206.142651
68,206.142651,206.571222
63,206.142651,206.571222
68,206.571222,206.99979299999998
63,206.571222,206.99979299999998
63,206.99979299999998,207.28550699999997
68,206.99979299999998,207.28550699999997
63,207.28550699999997,207.428364
68,207.28550699999997,207.428364
67,207.428364,207.856935
63,207.428364,207.856935
63,207.856935,208.28550599999997
67,207.856935,208.28550599999997
67,208.28550599999997,208.71407699999997
63,208.28550599999997,208.71407699999997
63,208.71407699999997,208.999791
67,208.71407699999997,208.999791
63,208.999791,209.142648
65,209.142648,209.571219
60,209.142648,209.571219
68,209.142648,209.571219
68,209.571219,209.99979
60,209.571219,209.99979
65,209.571219,209.99979
68,209.99979,210.428361
60,209.99979,210.428361
65,209.99979,210.428361
60,210.428361,210.71407499999998
65,210.428361,210.71407499999998
68,210.428361,210.71407499999998
65,210.71407499999998,210.856932
60,210.71407499999998,210.856932
61,210.856932,211.28550299999998
65,210.856932,211.28550299999998
65,211.28550299999998,211.71407399999998
61,211.28550299999998,211.71407399999998
61,211.71407399999998,212.142645
65,211.71407399999998,212.142645
61,212.142645,212.428359
65,212.142645,212.428359
61,212.428359,212.57121599999996
68,212.57121599999996,212.999787
63,212.57121599999996,212.999787
68,212.999787,213.428358
63,212.999787,213.428358
68,213.428358,213.856929
63,213.428358,213.856929
63,213.856929,214.142643
68,213.856929,214.142643
68,214.142643,214.28549999999998
63,214.142643,214.28549999999998
64,214.28549999999998,214.714071
60,214.28549999999998,214.714071
64,214.714071,215.142642
60,214.714071,215.142642
60,215.142642,215.57121299999997
64,215.142642,215.57121299999997
60,215.57121299999997,215.856927
64,215.57121299999997,215.856927
60,215.856927,215.99978399999998
64,215.99978399999998,216.42835499999998
60,215.99978399999998,216.42835499999998
64,216.42835499999998,216.85692600000002
60,216.42835499999998,216.85692600000002
60,216.85692600000002,217.285497
64,216.85692600000002,217.285497
60,217.285497,217.57121099999998
64,217.285497,217.57121099999998
60,217.57121099999998,217.714068
64,217.714068,218.142639
60,217.714068,218.142639
64,218.142639,218.57120999999998
60,218.142639,218.57120999999998
60,218.57120999999998,218.99978099999998
64,218.57120999999998,218.99978099999998
60,218.99978099999998,219.285495
64,218.99978099999998,219.285495
60,219.285495,219.428352
64,219.428352,219.85692299999997
60,219.428352,219.85692299999997
64,219.85692299999997,220.28549399999997
60,219.85692299999997,220.28549399999997
60,220.28549399999997,220.714065
64,220.28549399999997,220.714065
60,220.714065,220.999779
64,220.714065,220.999779
60,220.999779,221.142636
68,221.142636,221.571207
60,221.142636,221.571207
65,221.142636,221.571207
60,221.571207,221.85692099999997
65,221.571207,221.85692099999997
68,221.571207,221.85692099999997
60,221.85692099999997,221.999778
65,221.85692099999997,221.999778
61,221.999778,222.428349
65,221.999778,222.428349
61,222.428349,222.71406299999998
65,222.428349,222.71406299999998
61,222.71406299999998,222.85691999999997
68,222.85691999999997,223.28549099999998
63,222.85691999999997,223.28549099999998
68,223.28549099999998,223.571205
63,223.28549099999998,223.571205
68,223.571205,223.71406199999998
63,223.571205,223.71406199999998
63,223.71406199999998,224.14263300000002
67,223.71406199999998,224.14263300000002
67,224.14263300000002,224.428347
63,224.14263300000002,224.428347
63,224.428347,224.571204
68,224.571204,224.999775
60,224.571204,224.999775
65,224.571204,224.999775
60,224.999775,225.28548899999998
65,224.999775,225.28548899999998
68,224.999775,225.28548899999998
60,225.28548899999998,225.428346
65,225.28548899999998,225.428346
61,225.428346,225.85691699999998
65,225.428346,225.85691699999998
61,225.85691699999998,226.14263099999997
65,225.85691699999998,226.14263099999997
61,226.14263099999997,226.285488
68,226.285488,226.714059
63,226.285488,226.714059
68,226.714059,226.999773
63,226.714059,226.999773
68,226.999773,227.14262999999997
63,226.999773,227.14262999999997
63,227.14262999999997,227.57120099999997
67,227.14262999999997,227.57120099999997
67,227.57120099999997,227.856915
63,227.57120099999997,227.856915
63,227.856915,227.999772
68,227.999772,228.428343
60,227.999772,228.428343
65,227.999772,228.428343
60,228.428343,228.714057
65,228.428343,228.714057
68,228.428343,228.714057
60,228.714057,228.856914
65,228.714057,228.856914
61,228.856914,229.285485
65,228.856914,229.285485
61,229.285485,229.57119899999998
65,229.285485,229.57119899999998
61,229.57119899999998,229.714056
68,229.714056,230.14262699999998
63,229.714056,230.14262699999998
68,230.14262699999998,230.42834100000002
63,230.14262699999998,230.42834100000002
68,230.42834100000002,230.57119799999998
63,230.42834100000002,230.57119799999998
63,230.57119799999998,230.999769
67,230.57119799999998,230.999769
67,230.999769,231.285483
63,230.999769,231.285483
63,231.285483,231.42833999999996
68,231.42833999999996,231.856911
60,231.42833999999996,231.856911
65,231.42833999999996,231.856911
60,231.856911,232.14262499999998
65,231.856911,232.14262499999998
68,231.856911,232.14262499999998
60,232.14262499999998,232.285482
65,232.14262499999998,232.285482
61,232.285482,232.714053
65,232.285482,232.714053
61,232.714053,232.999767
65,232.714053,232.999767
61,232.999767,233.14262399999998
65,126.85701599999999,127.285587
65,127.285587,127.57130099999999
65,127.57130099999999,127.714158
67,127.714158,127.999872
68,127.999872,128.428443
63,128.428443,128.857014
61,128.857014,129.285585
60,129.285585,130.285584
67,130.285584,130.71415499999998
64,130.71415499999998,131.142726
60,131.142726,131.571297
60,131.571297,131.857011
65,131.857011,132.285582
65,132.71415299999998,133.142724
65,133.285581,133.71415199999998
65,133.71415199999998,134.142723
65,134.142723,134.428437
65,134.428437,134.571294
67,134.571294,134.85700799999998
68,134.85700799999998,135.28557899999998
63,135.28557899999998,135.71415
61,135.71415,136.142721
60,136.142721,137.14272
67,137.14272,138.857004
60,119.142738,119.57130899999999
60,125.99987399999999,126.428445
60,173.99982599999998,174.428397
60,180.85696199999998,181.285533
60,233.999766,234.42833699999997
